id,name,機構統一編號,資料來源系統代號,資料來源系統,原機構代碼,主類別,次類別,address,許可狀態
BDZ00346663,和平藥局,99914344,C12,失智照護管理系統,,T04,T0499,臺中市和平區東關路三段151-11號,C04
BDZ00346672,大心物理治療所,88424974,C12,失智照護管理系統,,T04,T0499,臺中市大里區新仁路一段1-1巷55號,C04
BEA00007825,佛教慈濟醫療財團法人附設台中慈濟護理之家,,C03,醫事管理系統,7203090016,T05,T0501,臺中市潭子區豐興路一段66號1至5樓,C04
BEA00007834,財團法人馨園護理之家,,C03,醫事管理系統,7203110013,T05,T0501,臺中市新社區東興里東湖街1段99巷30號,C04
BEA00007870,財團法人敬德基金會附設護理之家,,C03,醫事管理系統,7217060526,T05,T0501,臺中市西屯區敬德街8號1、2、3樓,C04
BEA00007915,財團法人凱華護理之家,,C03,醫事管理系統,7236020019,T05,T0501,臺中市東勢區東蘭路150之6號1、2、3樓,C04
BEA00007979,林新醫療社團法人附設烏日林新護理之家,,C03,醫事管理系統,7303150019,T05,T0501,臺中市烏日區榮和路168號12樓及13樓,C04
BEA00008059,林新醫療社團法人附設林新護理之家,,C03,醫事管理系統,7317070015,T05,T0501,臺中市南屯區惠中路3段36號B棟4樓,C04
BEA00008121,本堂澄清醫院附設護理之家,,C03,醫事管理系統,7336180018,T05,T0501,臺中市霧峰區中正路720巷5號,C04
BEA00008130,仁愛醫療財團法人附設大里仁愛護理之家,77972946,C01、C03,無來源系統、醫事管理系統,7336200015,T05,T0501,臺中市大里區國光路二段398號7-9樓,C04
BEA00008130,仁愛醫療財團法人附設大里仁愛護理之家,77972946,C01、C03,無來源系統、醫事管理系統,7336200015,T05,T0501,臺中市大里區國光路二段398號7-9樓,C04
BEA00008419,豐陽護理之家,,C03,醫事管理系統,7403010030,T05,T0501,臺中市豐原區富翁街83號,C04
BEA00008428,杏豐護理之家,,C03,醫事管理系統,7403010067,T05,T0501,臺中市豐原區中興路171號(2、3、4、5樓),C04
BEA00008437,佳松護理之家,,C03,醫事管理系統,7403010094,T05,T0501,臺中市豐原區南陽里南陽路197號,C04
BEA00008446,東勢區農會附設農民醫院附設護理之家,,C03,醫事管理系統,7403020027,T05,T0501,臺中市東勢區豐勢路297號7樓,C04
BEA00008455,惠全護理之家,,C03,醫事管理系統,7403030050,T05,T0501,臺中市大甲區中山路一段1089號1-4樓,C04
BEA00008464,仁馨護理之家,,C03,醫事管理系統,7403030069,T05,T0501,臺中市大甲區奉化里經國路789號1樓、789號3樓之1、789號3樓之2、789號4樓之1、789號6樓、789之1號、789之2號,C04
BEA00008473,永錡護理之家,,C03,醫事管理系統,7403040038,T05,T0501,臺中市清水區西社里西社路29號,C04
BEA00008482,仁惠護理之家,,C03,醫事管理系統,7403040047,T05,T0501,臺中市清水區橋頭里24鄰鎮新二街105號,C04
BEA00008491,仁美護理之家,,C03,醫事管理系統,7403060021,T05,T0501,臺中市梧棲區仁美街33巷48號,C04
BEA00008509,明依護理之家,,C03,醫事管理系統,7403070036,T05,T0501,臺中市后里區泰安里福美路2-6號,C04
BEA00008518,清泉醫院附設護理之家,,C03,醫事管理系統,7403100020,T05,T0501,臺中市大雅區三和里港尾路133號,C04
BEA00008527,感恩護理之家,,C03,醫事管理系統,7403110044,T05,T0501,臺中市新社區新社里興安路31巷41-1、41-2號,C04
BEA00008536,永康護理之家,,C03,醫事管理系統,7403130019,T05,T0501,臺中市外埔區水美里二崁路589號1、2、3、4、5樓,C04
BEA00008545,水美護理之家,,C03,醫事管理系統,7403130028,T05,T0501,臺中市外埔區水美里二崁路672號,C04
BEA00008554,九德大愛護理之家,,C03,醫事管理系統,7403150048,T05,T0501,臺中市烏日區中山路一段548號2、3、4、7樓,C04
BEA00008563,福碩護理之家,,C03,醫事管理系統,7403150084,T05,T0501,臺中市烏日區公園路242-1號1、2、3、4樓,C04
BEA00008572,宏恩醫院附設健康護理之家,,C03,醫事管理系統,7403150164,T05,T0501,臺中市烏日區大同十街2之1號,C04
BEA00008581,大肚松群護理之家,,C03,醫事管理系統,7403160035,T05,T0501,臺中市大肚區蔗廍里013鄰遊園路一段151巷1弄9號1樓至4樓,C04
BEA00008590,賢德醫院附設護理之家,,C03,醫事管理系統,7403190024,T05,T0501,臺中市太平區樹孝路36號6樓,C04
BEA00008608,潤康護理之家,,C03,醫事管理系統,7403190051,T05,T0501,臺中市太平區長龍路一段268號,C04
BEA00008617,葡萄園護理之家,,C03,醫事管理系統,7403200016,T05,T0501,臺中市大里區國光路二段500號1樓,C04
BEA00008626,陽光護理之家,,C03,醫事管理系統,7403200141,T05,T0501,臺中市大里區樹王里14鄰樹王路425號1-5樓,C04
BEA00008635,台中市私立健德護理之家,,C03,醫事管理系統,7403220018,T05,T0501,臺中市中區民權路188、190號,C04
BEA00008644,佶園護理之家,,C03,醫事管理系統,7403220027,T05,T0501,臺中市中區柳川東路三段33號(地上1樓至9樓),C04
BEA00008653,惠群護理之家,,C03,醫事管理系統,7403230050,T05,T0501,臺中市東區自由路3段276號2、3、4樓,C04
BEA00008662,台中市德康護理之家,,C03,醫事管理系統,7403230087,T05,T0501,臺中市東區玉皇街63號6樓及7樓,C04
BEA00008671,台中佳醫護理之家,,C03,醫事管理系統,7403240029,T05,T0501,臺中市西區民權路300號3、5、6樓(不含4樓),C04
BEA00008680,中山醫學大學附設醫院附設護理之家,,C03,醫事管理系統,7403240038,T05,T0501,臺中市西區中山路501號1-6樓,C04
BEA00008699,長瑞護理之家,,C03,醫事管理系統,7403250089,T05,T0501,臺中市南區福田三街161-2號及161-1號2樓至4樓,C04
BEA00008707,鈺善園護理之家,,C03,醫事管理系統,7403260030,T05,T0501,臺中市北區育德里華中街30號,C04
BEA00008716,德化佶園護理之家,,C03,醫事管理系統,7403260147,T05,T0501,臺中市北區金龍里德化街64號1至4樓,C04
BEA00008725,長安護理之家,,C03,醫事管理系統,7403270036,T05,T0501,臺中市西屯區櫻花路74巷30號,C04
BEA00008734,享溫心護理之家,,C03,醫事管理系統,7403270081,T05,T0501,臺中市西屯區安和路125之1號,C04
BEA00008743,臺中市私立葳閣護理之家,,C03,醫事管理系統,7403280096,T05,T0501,臺中市南屯區永春東路892號,C04
BEA00008752,瑞光護理之家,,C03,醫事管理系統,7403290163,T05,T0501,臺中市北屯區太順三街6號,C04
BEA00009779,家園護理之家,,C03,醫事管理系統,7417021112,T05,T0501,臺中市東區東門路165號,C04
BEA00009788,毓祥護理之家,,C03,醫事管理系統,7417021121,T05,T0501,臺中市東區六順路7號,C04
BEA00009797,臺中護理之家,,C03,醫事管理系統,7417041141,T05,T0501,臺中市南區正義街一六一號,C04
BEA00009805,私立杏德護理之家,,C03,醫事管理系統,7417051101,T05,T0501,臺中市北區陝西二街11號,C04
BEA00009814,康福護理之家,,C03,醫事管理系統,7417061125,T05,T0501,臺中市西屯區重慶路431、433號2~7樓,C04
BEA00009823,華穗護理之家,,C03,醫事管理系統,7417080031,T05,T0501,臺中市北屯區松竹南街6號,C04
BEA00011325,頤園護理之家,,C03,醫事管理系統,7436060022,T05,T0501,臺中市梧棲區中華路一段612號,C04
BEA00011334,幸福家園護理之家,,C03,醫事管理系統,7436100030,T05,T0501,臺中市大雅區中清東路46號,C04
BEA00011343,養生園護理之家,,C03,醫事管理系統,7436120514,T05,T0501,臺中市石岡區豐勢路國中巷1-3號,C04
BEA00011352,康禎護理之家,,C03,醫事管理系統,7436131062,T05,T0501,臺中市外埔區水美路20-1號1、2、3、4樓,C04
BEA00011361,大明護理之家,,C03,醫事管理系統,7436191031,T05,T0501,臺中市太平區新平路二段380號,C04
BEA00011370,大里護理之家,,C03,醫事管理系統,7436201087,T05,T0501,臺中市大里區爽文路930號,C04
BEA00012379,衛生福利部臺中醫院附設護理之家,,C03,醫事管理系統,7517030024,T05,T0501,臺中市西區三民路一段199號B棟1樓(部分)、2樓、3樓、C棟1-2樓、長期照護大樓5、6樓,C04
BEA00012388,國軍臺中總醫院中清分院附設民眾診療服務處附設護理之家,,C03,醫事管理系統,7517051023,T05,T0501,臺中市北區忠明路500號,C04
BEA00012487,衛生福利部豐原醫院附設護理之家,,C03,醫事管理系統,7536011049,T05,T0501,臺中市豐原區安康路100號,C04
BEA00012496,國軍臺中總醫院附設民眾診療服務處附設護理之家,,C03,醫事管理系統,7536191042,T05,T0501,臺中市太平區中山路二段348號3樓,C04
BEA00012658,宏恩醫院附設護理之家,,C03,醫事管理系統,7617041047,T05,T0501,臺中市南區南平路31-2號4-10樓,C04
BEA00012694,松群護理之家,,C03,醫事管理系統,7636181039,T05,T0501,臺中市霧峰區坑口里復興路二段655號,C04
BEA00012874,光田醫療社團法人附設光田護理之家,,C03,醫事管理系統,7936050017,T05,T0501,臺中市沙鹿區大同街5-2號1、4樓,C04
BEA00012919,衛生福利部豐原醫院附設居家護理所,,C03,醫事管理系統,7103010016,T05,T0501,臺中市豐原區南陽里安康路100-6號2樓A室,C04
BEA00012928,國軍臺中總醫院附設居家護理所,,C03,醫事管理系統,7103190019,T05,T0501,臺中市太平區中山路二段348號(113棟),C04
BEA00013396,佛教慈濟醫療財團法人附設台中慈濟居家護理所,,C03,醫事管理系統,7203090025,T05,T0501,臺中市潭子區聚興里豐興路一段66號6樓,C04
BEA00013585,光田醫療社團法人附設光田居家護理所,,C03,醫事管理系統,7303050014,T05,T0501,臺中市沙鹿區大同街5-2號1樓,C04
BEA00013594,童綜合醫療社團法人附設居家護理所,,C03,醫事管理系統,7303060010,T05,T0501,臺中市梧棲區文華街28巷131號2樓,C04
BEA00013602,台中市私立合韻居家護理所,,C03,醫事管理系統,7303120011,T05,T0501,臺中市石岡區豐勢路65巷15號1樓,C04
BEA00013611,林新醫療社團法人附設烏日林新居家護理所,,C03,醫事管理系統,7303150046,T05,T0501,臺中市烏日區榮和路168號1樓,C04
BEA00013620,亞洲大學附屬醫院附設居家護理所,,C03,醫事管理系統,7303180017,T05,T0501,臺中市霧峰區坑口里030鄰中正路648-3號1樓,C04
BEA00013639,仁愛醫療財團法人附設大里仁愛居家護理所,,C03,醫事管理系統,7303200014,T05,T0501,臺中市大里區國光路二段500號10樓之3,C04
BEA00013675,林新醫療社團法人附設林新居家護理所,,C03,醫事管理系統,7317070024,T05,T0501,臺中市南屯區惠中路三段36號B1樓,C04
BEA00013819,李綜合醫療社團法人附設大甲居家護理所,,C03,醫事管理系統,7336030013,T05,T0501,臺中市大甲區八德街2號,C04
BEA00014296,一家人居家護理所,88425066,C04、C03,長照機構暨長照人員相關管理資訊系統、醫事管理系統,7403010156,T05,T0501,臺中市豐原區田心里19鄰中山路75號4樓(部份),C04
BEA00014296,一家人居家護理所,88425066,C04、C03,長照機構暨長照人員相關管理資訊系統、醫事管理系統,7403010156,T05,T0501,臺中市豐原區田心里19鄰中山路75號4樓(部份),C04
BEA00014304,艾可居家護理所,,C03,醫事管理系統,7403010165,T05,T0501,臺中市豐原區南陽里4鄰豐原大道三段343巷62號1樓A室,C04
BEA00014313,真甘心居家護理所,,C03,醫事管理系統,7403010183,T05,T0501,臺中市豐原區翁子里017鄰豐勢路二段372號1樓,C04
BEA00014322,馨晴居家護理所,,C03,醫事管理系統,7403020036,T05,T0501,臺中市東勢區粵寧里新豐街90號1樓,C04
BEA00014331,臺中市私立良芳居家護理所,,C03,醫事管理系統,7403020054,T05,T0501,臺中市東勢區新盛里豐勢路50號1樓,C04
BEA00014340,好燁居家護理所,,C03,醫事管理系統,7403030078,T05,T0501,臺中市大甲區中山里甲后路五段501巷71弄15號1樓,C04
BEA00014359,僕子居家護理所,,C03,醫事管理系統,7403050043,T05,T0501,臺中市沙鹿區埔子里正德路120巷69號1樓,C04
BEA00014368,今日居家護理所,,C03,醫事管理系統,7403070054,T05,T0501,臺中市后里區墩北里001鄰中山路156號1樓(部分),C04
BEA00014377,鼎真居家護理所,,C03,醫事管理系統,7403080023,T05,T0501,臺中市神岡區圳堵里005鄰和睦路一段34號1樓(部分),C04
BEA00014386,宥心居家護理所,,C03,醫事管理系統,7403090038,T05,T0501,臺中市潭子區東寶里大德北路113巷4號3樓,C04
BEA00014395,銓芯居家護理所,,C03,醫事管理系統,7403090047,T05,T0501,臺中市潭子區弘仁街65巷7號4樓,C04
BEA00014403,心安居家護理所,,C03,醫事管理系統,7403100011,T05,T0501,臺中市大雅區員林里神林路一段104巷19-3號1樓,C04
BEA00014412,佑仁居家護理所,,C03,醫事管理系統,7403130046,T05,T0501,臺中市外埔區水美里19鄰水美路285巷110號2樓,C04
BEA00014421,長春居家護理所,,C03,醫事管理系統,7403150137,T05,T0501,臺中市烏日區三和里三榮六路86號1樓,C04
BEA00014430,品安居家護理所,,C03,醫事管理系統,7403150146,T05,T0501,臺中市烏日區九德里中華路111號3樓,C04
BEA00014449,林彩鳳居家護理所,,C03,醫事管理系統,7403180019,T05,T0501,臺中市霧峰區甲寅里中正路1056巷24號1樓,C04
BEA00014458,美安居家護理所,,C03,醫事管理系統,7403190015,T05,T0501,臺中市太平區勤益里中山路一段158號1樓,C04
BEA00014467,長安醫院附設居家護理所,,C03,醫事管理系統,7403190060,T05,T0501,臺中市太平區永平路一段9號6樓,C04
BEA00014476,宜昌居家護理所,,C03,醫事管理系統,7403190088,T05,T0501,臺中市太平區宜昌里宜昌路510巷15號地下1樓,C04
BEA00014485,瞳馨居家護理所,,C03,醫事管理系統,7403190097,T05,T0501,臺中市太平區大興11街125巷29號1樓,C04
BEA00014494,祐健康居家護理所,,C03,醫事管理系統,7403190113,T05,T0501,臺中市太平區中興里010鄰新平路一段19巷5號1樓,C04
BEA00014502,大慶居家護理所,,C03,醫事管理系統,7403200105,T05,T0501,臺中市大里區國光路二段702號11樓A3室,C04
BEA00014511,真善美居家護理所,72378215,C03,醫事管理系統,7403200114,T05,T0501,臺中市大里區新里里011鄰國光路二段259號4樓之3,C04
BEA00014520,大安心居家護理所,,C03,醫事管理系統,7403200123,T05,T0501,臺中市大里區環中東路六段236巷9號4樓,C04
BEA00014539,樂立居家護理所,,C03,醫事管理系統,7403200132,T05,T0501,臺中市大里區東興里國光路二段500號7樓之2(B室),C04
BEA00014548,淼淼健康居家護理所,,C03,醫事管理系統,7403210012,T05,T0501,臺中市和平區博愛里10鄰東關路一段松鶴三巷37之1號1樓,C04
BEA00014557,全程安寧居家護理所,,C03,醫事管理系統,7403220045,T05,T0501,臺中市中區光復里020鄰成功路202巷3號3樓A室,C04
BEA00014566,中山醫學大學附設醫院附設居家護理所,,C03,醫事管理系統,7403240092,T05,T0501,臺中市西區後龍里中山路500號1樓,C04
BEA00014575,澤天居家護理所,,C03,醫事管理系統,7403240127,T05,T0501,臺中市西區民龍里臺灣大道二段181號12樓之15,C04
